q0,q1,q2,mean_cost,std
0.1,0.86,0.78,314.94,138.75
0.1,0.86,0.8,309.67,145.56
0.1,0.86,0.82,284.27,135.36
0.1,0.86,0.84,286.11,121.45
0.1,0.86,0.86,284.7,140.13
0.1,0.86,0.88,279.41,125.38
0.1,0.86,0.9,270.01,123.56
0.1,0.86,0.92,261.87,122.71
0.1,0.86,0.94,245.84,117.41
0.1,0.86,0.96,197.1,97.53
0.1,0.86,0.98,186.55,113.46
0.1,0.88,0.02,199.92,102.46
0.1,0.88,0.04,206.18,88.07
0.1,0.88,0.06,228.5,102.93
0.1,0.88,0.08,240.05,115.11
0.1,0.88,0.1,252.59,123.1
0.1,0.88,0.12,270.8,133.27
0.1,0.88,0.14,287.88,141.53
0.1,0.88,0.16,277.96,121.04
0.1,0.88,0.18,297.37,134.69
0.1,0.88,0.2,292.4,134.37
0.1,0.88,0.22,318.52,149.22
0.1,0.88,0.24,322.25,131.7
0.1,0.88,0.26,305.33,146.58
0.1,0.88,0.28,310.35,147.29
0.1,0.88,0.3,320.65,154.08
0.1,0.88,0.32,339.11,143.56
0.1,0.88,0.34,341.09,147.7
0.1,0.88,0.36,335.96,145.48
0.1,0.88,0.38,330.93,148.36
0.1,0.88,0.4,326.64,152.15
0.1,0.88,0.42,324.01,150.86
0.1,0.88,0.44,324.25,149.81
0.1,0.88,0.46,325.75,150.35
0.1,0.88,0.48,349.26,164.85
0.1,0.88,0.5,335.94,156.57
0.1,0.88,0.52,344.43,166.62
0.1,0.88,0.54,352.52,158.7
0.1,0.88,0.56,378.2,156.39
0.1,0.88,0.58,353.12,160.16
0.1,0.88,0.6,349.11,139.4
0.1,0.88,0.62,324.73,130.8
0.1,0.88,0.64,335.99,163.17
0.1,0.88,0.66,313.62,154.22
0.1,0.88,0.68,313.15,144.93
0.1,0.88,0.7,301.02,137.38
0.1,0.88,0.72,326.98,144.02
0.1,0.88,0.74,305.77,129.01
0.1,0.88,0.76,330.61,143.72
0.1,0.88,0.78,298.62,138.63
0.1,0.88,0.8,313.66,137.71
0.1,0.88,0.82,303.1,137.22
0.1,0.88,0.84,302.94,136.24
0.1,0.88,0.86,299.94,139.68
0.1,0.88,0.88,270.72,130.29
0.1,0.88,0.9,253.02,124.04
0.1,0.88,0.92,245.91,117.89
0.1,0.88,0.94,239.15,103.59
0.1,0.88,0.96,202.76,96.51
0.1,0.88,0.98,194.49,92.6
0.1,0.9,0.02,179.52,86.86
0.1,0.9,0.04,208.79,98.6
0.1,0.9,0.06,198.44,96.08
0.1,0.9,0.08,246.41,108.07
0.1,0.9,0.1,253.62,117.3
0.1,0.9,0.12,280.74,130.02
0.1,0.9,0.14,269.31,111.61
0.1,0.9,0.16,273.03,137.05
0.1,0.9,0.18,289.77,134.03
0.1,0.9,0.2,275.63,128.63
0.1,0.9,0.22,297.01,120.94
0.1,0.9,0.24,308.41,136.63
0.1,0.9,0.26,317.73,126.06
0.1,0.9,0.28,323.25,150.23
0.1,0.9,0.3,297.71,128.84
0.1,0.9,0.32,299.94,142.3
0.1,0.9,0.34,331.62,119.51
0.1,0.9,0.36,315.77,136.45
0.1,0.9,0.38,305.61,120.58
0.1,0.9,0.4,335.89,155.2
0.1,0.9,0.42,353.77,157.74
0.1,0.9,0.44,342.98,166.77
0.1,0.9,0.46,332.39,141.88
0.1,0.9,0.48,325.67,146.25
0.1,0.9,0.5,329.39,154.57
0.1,0.9,0.52,344.35,160.97
0.1,0.9,0.54,315.55,154.45
0.1,0.9,0.56,298.23,136.85
0.1,0.9,0.58,304.22,137.91
0.1,0.9,0.6,311.76,145.75
0.1,0.9,0.62,319.0,134.58
0.1,0.9,0.64,319.92,160.89
0.1,0.9,0.66,325.58,148.71
0.1,0.9,0.68,313.58,148.35
0.1,0.9,0.7,305.49,134.04
0.1,0.9,0.72,305.49,139.25
0.1,0.9,0.74,292.26,143.45
0.1,0.9,0.76,300.46,138.21
0.1,0.9,0.78,293.91,151.37
0.1,0.9,0.8,288.83,136.14
0.1,0.9,0.82,304.39,156.54
0.1,0.9,0.84,283.34,133.46
0.1,0.9,0.86,281.84,120.07
0.1,0.9,0.88,251.93,96.56
0.1,0.9,0.9,240.14,121.23
0.1,0.9,0.92,218.23,106.51
0.1,0.9,0.94,236.21,108.83
0.1,0.9,0.96,227.58,114.3
0.1,0.9,0.98,184.85,102.48
0.1,0.92,0.02,174.46,76.53
0.1,0.92,0.04,199.97,91.79
0.1,0.92,0.06,200.92,101.17
0.1,0.92,0.08,211.35,96.76
0.1,0.92,0.1,224.79,111.14
0.1,0.92,0.12,246.75,119.78
0.1,0.92,0.14,237.32,104.13
0.1,0.92,0.16,266.99,107.47
0.1,0.92,0.18,271.7,121.22
0.1,0.92,0.2,276.13,133.99
0.1,0.92,0.22,291.46,140.6
0.1,0.92,0.24,275.89,123.9
0.1,0.92,0.26,295.27,135.45
0.1,0.92,0.28,271.33,120.9
0.1,0.92,0.3,292.09,150.41
0.1,0.92,0.32,291.46,141.44
0.1,0.92,0.34,308.33,130.57
0.1,0.92,0.36,321.19,129.64
0.1,0.92,0.38,306.86,142.58
0.1,0.92,0.4,311.37,133.12
0.1,0.92,0.42,304.24,149.81
0.1,0.92,0.44,289.7,134.18
0.1,0.92,0.46,300.82,136.1
0.1,0.92,0.48,329.15,144.55
0.1,0.92,0.5,279.76,135.46
0.1,0.92,0.52,314.34,139.33
0.1,0.92,0.54,309.5,116.91
0.1,0.92,0.56,310.84,132.79
0.1,0.92,0.58,312.46,143.29
0.1,0.92,0.6,292.97,162.82
0.1,0.92,0.62,276.82,137.05
0.1,0.92,0.64,337.05,132.1
0.1,0.92,0.66,308.86,147.22
0.1,0.92,0.68,302.75,136.7
0.1,0.92,0.7,292.83,126.12
0.1,0.92,0.72,292.16,144.09
0.1,0.92,0.74,289.87,125.99
0.1,0.92,0.76,281.47,138.22
0.1,0.92,0.78,281.4,131.21
0.1,0.92,0.8,276.48,133.03
0.1,0.92,0.82,271.67,128.98
0.1,0.92,0.84,259.67,110.35
0.1,0.92,0.86,277.17,120.4
0.1,0.92,0.88,239.06,96.69
0.1,0.92,0.9,255.59,114.81
0.1,0.92,0.92,216.61,98.38
0.1,0.92,0.94,239.51,105.67
0.1,0.92,0.96,200.53,97.55
0.1,0.92,0.98,181.09,90.45
0.1,0.94,0.02,141.62,80.96
0.1,0.94,0.04,175.47,88.43
0.1,0.94,0.06,204.88,107.37
0.1,0.94,0.08,215.93,106.98
0.1,0.94,0.1,226.36,114.33
0.1,0.94,0.12,223.89,104.22
0.1,0.94,0.14,238.39,102.22
0.1,0.94,0.16,253.46,115.57
0.1,0.94,0.18,260.19,117.84
0.1,0.94,0.2,245.45,113.64
0.1,0.94,0.22,259.04,129.24
0.1,0.94,0.24,263.83,128.13
0.1,0.94,0.26,269.37,127.04
0.1,0.94,0.28,275.41,120.42
0.1,0.94,0.3,301.73,118.71
0.1,0.94,0.32,289.79,126.15
0.1,0.94,0.34,290.36,134.18
0.1,0.94,0.36,291.06,134.14
0.1,0.94,0.38,315.02,147.07
0.1,0.94,0.4,262.46,126.34
0.1,0.94,0.42,311.0,144.61
0.1,0.94,0.44,262.25,128.05
0.1,0.94,0.46,310.35,141.5
0.1,0.94,0.48,282.23,120.58
0.1,0.94,0.5,277.48,124.72
0.1,0.94,0.52,308.58,133.75
0.1,0.94,0.54,310.94,137.5
0.1,0.94,0.56,298.31,129.36
0.1,0.94,0.58,279.84,124.44
0.1,0.94,0.6,306.62,126.42
0.1,0.94,0.62,296.58,139.04
0.1,0.94,0.64,288.44,130.56
0.1,0.94,0.66,270.72,137.93
0.1,0.94,0.68,282.61,137.94
0.1,0.94,0.7,265.5,128.62
0.1,0.94,0.72,262.91,111.96
0.1,0.94,0.74,266.78,138.65
0.1,0.94,0.76,272.21,129.46
0.1,0.94,0.78,265.15,117.56
0.1,0.94,0.8,264.13,122.64
0.1,0.94,0.82,284.03,126.7
0.1,0.94,0.84,240.58,109.78
0.1,0.94,0.86,240.61,107.08
0.1,0.94,0.88,230.48,111.95
0.1,0.94,0.9,235.38,117.21
0.1,0.94,0.92,219.03,111.73
0.1,0.94,0.94,193.18,93.45
0.1,0.94,0.96,180.34,89.6
0.1,0.94,0.98,160.12,80.91
0.1,0.96,0.02,150.48,80.33
0.1,0.96,0.04,159.02,81.86
0.1,0.96,0.06,181.77,87.79
0.1,0.96,0.08,216.19,101.06
0.1,0.96,0.1,192.0,93.25
0.1,0.96,0.12,204.12,102.47
0.1,0.96,0.14,238.2,107.38
0.1,0.96,0.16,238.31,111.64
0.1,0.96,0.18,226.22,109.02
0.1,0.96,0.2,255.64,120.31
0.1,0.96,0.22,248.16,117.34
0.1,0.96,0.24,242.89,107.67
0.1,0.96,0.26,248.94,109.19
0.1,0.96,0.28,255.99,110.95
0.1,0.96,0.3,269.26,122.38
0.1,0.96,0.32,235.5,103.54
0.1,0.96,0.34,272.39,116.56
0.1,0.96,0.36,254.75,119.4
0.1,0.96,0.38,265.12,125.45
0.1,0.96,0.4,259.38,109.81
0.1,0.96,0.42,255.02,102.92
0.1,0.96,0.44,263.36,143.44
0.1,0.96,0.46,286.31,112.1
0.1,0.96,0.48,275.25,139.35
0.1,0.96,0.5,273.95,129.51
0.1,0.96,0.52,269.7,131.2
0.1,0.96,0.54,257.27,131.89
0.1,0.96,0.56,283.58,144.05
0.1,0.96,0.58,290.95,131.66
0.1,0.96,0.6,274.59,119.73
0.1,0.96,0.62,268.34,107.22
0.1,0.96,0.64,263.04,128.61
0.1,0.96,0.66,259.81,117.82
0.1,0.96,0.68,275.85,124.45
0.1,0.96,0.7,243.62,115.03
0.1,0.96,0.72,249.03,109.23
0.1,0.96,0.74,256.18,123.12
0.1,0.96,0.76,269.17,124.75
0.1,0.96,0.78,227.46,115.89
0.1,0.96,0.8,228.22,107.82
0.1,0.96,0.82,234.57,111.52
0.1,0.96,0.84,222.78,97.02
0.1,0.96,0.86,227.91,120.84
0.1,0.96,0.88,237.92,97.08
0.1,0.96,0.9,198.39,96.04
0.1,0.96,0.92,195.93,99.54
0.1,0.96,0.94,182.77,83.22
0.1,0.96,0.96,179.53,85.28
0.1,0.96,0.98,142.33,74.87
0.1,0.98,0.02,141.71,68.89
0.1,0.98,0.04,147.65,82.41
0.1,0.98,0.06,169.07,81.16
0.1,0.98,0.08,171.12,82.89
0.1,0.98,0.1,171.47,99.36
0.1,0.98,0.12,192.58,92.62
0.1,0.98,0.14,206.82,93.88
0.1,0.98,0.16,206.03,96.57
0.1,0.98,0.18,220.23,98.09
0.1,0.98,0.2,197.0,96.7
0.1,0.98,0.22,223.77,110.49
0.1,0.98,0.24,215.91,104.66
0.1,0.98,0.26,239.28,107.5
0.1,0.98,0.28,235.83,112.05
0.1,0.98,0.3,234.4,108.66
0.1,0.98,0.32,215.55,121.19
0.1,0.98,0.34,232.54,109.86
0.1,0.98,0.36,240.37,109.08
0.1,0.98,0.38,223.11,112.41
0.1,0.98,0.4,239.21,118.79
0.1,0.98,0.42,228.81,113.71
0.1,0.98,0.44,245.45,104.92
0.1,0.98,0.46,246.49,113.62
0.1,0.98,0.48,245.52,119.27
0.1,0.98,0.5,259.3,117.38
0.1,0.98,0.52,253.83,124.93
0.1,0.98,0.54,216.13,116.13
0.1,0.98,0.56,232.88,111.09
0.1,0.98,0.58,243.98,102.31
0.1,0.98,0.6,226.43,108.67
0.1,0.98,0.62,237.19,116.28
0.1,0.98,0.64,248.9,136.98
0.1,0.98,0.66,234.39,107.09
0.1,0.98,0.68,226.62,104.87
0.1,0.98,0.7,230.97,113.36
0.1,0.98,0.72,251.27,116.71
0.1,0.98,0.74,237.11,107.73
0.1,0.98,0.76,216.97,100.38
0.1,0.98,0.78,209.3,108.2
0.1,0.98,0.8,207.54,102.39
0.1,0.98,0.82,199.86,96.46
0.1,0.98,0.84,194.65,94.97
0.1,0.98,0.86,181.06,87.07
0.1,0.98,0.88,193.27,93.46
0.1,0.98,0.9,180.4,87.55
0.1,0.98,0.92,178.46,92.06
0.1,0.98,0.94,182.9,99.33
0.1,0.98,0.96,142.85,73.61
0.1,0.98,0.98,132.13,65.14
