#Col 1: dimension K: 6
#Col 2: specified s: 3
#Col 3: min n: 50000
#Col 4: max n50000
#Col 5: pas n1
#Col 7: n of trees100

K,s,n,q0,q1,q2,cost
6,3,50000,0.1,0.5,0.28,491
6,3,50000,0.1,0.5,0.28,406
6,3,50000,0.1,0.5,0.28,765
6,3,50000,0.1,0.5,0.28,526
6,3,50000,0.1,0.5,0.28,114
6,3,50000,0.1,0.5,0.28,630
6,3,50000,0.1,0.5,0.28,341
6,3,50000,0.1,0.5,0.28,473
6,3,50000,0.1,0.5,0.28,331
6,3,50000,0.1,0.5,0.28,364
6,3,50000,0.1,0.5,0.28,346
6,3,50000,0.1,0.5,0.28,577
6,3,50000,0.1,0.5,0.28,454
6,3,50000,0.1,0.5,0.28,649
6,3,50000,0.1,0.5,0.28,434
6,3,50000,0.1,0.5,0.28,266
6,3,50000,0.1,0.5,0.28,341
6,3,50000,0.1,0.5,0.28,247
6,3,50000,0.1,0.5,0.28,297
6,3,50000,0.1,0.5,0.28,518
6,3,50000,0.1,0.5,0.28,347
6,3,50000,0.1,0.5,0.28,412
6,3,50000,0.1,0.5,0.28,491
6,3,50000,0.1,0.5,0.28,253
6,3,50000,0.1,0.5,0.28,399
6,3,50000,0.1,0.5,0.28,701
6,3,50000,0.1,0.5,0.28,463
6,3,50000,0.1,0.5,0.28,519
6,3,50000,0.1,0.5,0.28,153
6,3,50000,0.1,0.5,0.28,392
6,3,50000,0.1,0.5,0.28,330
6,3,50000,0.1,0.5,0.28,439
6,3,50000,0.1,0.5,0.28,276
6,3,50000,0.1,0.5,0.28,339
6,3,50000,0.1,0.5,0.28,336
6,3,50000,0.1,0.5,0.28,365
6,3,50000,0.1,0.5,0.28,277
6,3,50000,0.1,0.5,0.28,333
6,3,50000,0.1,0.5,0.28,428
6,3,50000,0.1,0.5,0.28,465
6,3,50000,0.1,0.5,0.28,779
6,3,50000,0.1,0.5,0.28,384
6,3,50000,0.1,0.5,0.28,199
6,3,50000,0.1,0.5,0.28,644
6,3,50000,0.1,0.5,0.28,534
6,3,50000,0.1,0.5,0.28,235
6,3,50000,0.1,0.5,0.28,364
6,3,50000,0.1,0.5,0.28,526
6,3,50000,0.1,0.5,0.28,254
6,3,50000,0.1,0.5,0.28,341
6,3,50000,0.1,0.5,0.28,321
6,3,50000,0.1,0.5,0.28,434
6,3,50000,0.1,0.5,0.28,343
6,3,50000,0.1,0.5,0.28,356
6,3,50000,0.1,0.5,0.28,399
6,3,50000,0.1,0.5,0.28,379
6,3,50000,0.1,0.5,0.28,150
6,3,50000,0.1,0.5,0.28,696
6,3,50000,0.1,0.5,0.28,666
6,3,50000,0.1,0.5,0.28,512
6,3,50000,0.1,0.5,0.28,501
6,3,50000,0.1,0.5,0.28,275
6,3,50000,0.1,0.5,0.28,357
6,3,50000,0.1,0.5,0.28,595
6,3,50000,0.1,0.5,0.28,611
6,3,50000,0.1,0.5,0.28,488
6,3,50000,0.1,0.5,0.28,327
6,3,50000,0.1,0.5,0.28,212
6,3,50000,0.1,0.5,0.28,392
6,3,50000,0.1,0.5,0.28,519
6,3,50000,0.1,0.5,0.28,957
6,3,50000,0.1,0.5,0.28,162
6,3,50000,0.1,0.5,0.28,399
6,3,50000,0.1,0.5,0.28,433
6,3,50000,0.1,0.5,0.28,263
6,3,50000,0.1,0.5,0.28,240
6,3,50000,0.1,0.5,0.28,610
6,3,50000,0.1,0.5,0.28,523
6,3,50000,0.1,0.5,0.28,261
6,3,50000,0.1,0.5,0.28,692
6,3,50000,0.1,0.5,0.28,299
6,3,50000,0.1,0.5,0.3,301
6,3,50000,0.1,0.5,0.3,360
6,3,50000,0.1,0.5,0.3,562
6,3,50000,0.1,0.5,0.3,503
6,3,50000,0.1,0.5,0.3,383
6,3,50000,0.1,0.5,0.3,213
6,3,50000,0.1,0.5,0.3,163
6,3,50000,0.1,0.5,0.3,432
6,3,50000,0.1,0.5,0.3,368
6,3,50000,0.1,0.5,0.3,600
6,3,50000,0.1,0.5,0.3,570
6,3,50000,0.1,0.5,0.3,595
6,3,50000,0.1,0.5,0.3,534
6,3,50000,0.1,0.5,0.3,890
6,3,50000,0.1,0.5,0.3,667
6,3,50000,0.1,0.5,0.3,479
6,3,50000,0.1,0.5,0.3,350
6,3,50000,0.1,0.5,0.3,472
6,3,50000,0.1,0.5,0.3,314
6,3,50000,0.1,0.5,0.3,585
6,3,50000,0.1,0.5,0.3,612
6,3,50000,0.1,0.5,0.3,621
6,3,50000,0.1,0.5,0.3,215
6,3,50000,0.1,0.5,0.3,464
6,3,50000,0.1,0.5,0.3,268
6,3,50000,0.1,0.5,0.3,743
6,3,50000,0.1,0.5,0.3,232
6,3,50000,0.1,0.5,0.3,482
6,3,50000,0.1,0.5,0.3,376
6,3,50000,0.1,0.5,0.3,727
6,3,50000,0.1,0.5,0.3,143
6,3,50000,0.1,0.5,0.3,489
6,3,50000,0.1,0.5,0.3,425
6,3,50000,0.1,0.5,0.3,577
6,3,50000,0.1,0.5,0.3,221
6,3,50000,0.1,0.5,0.3,486
6,3,50000,0.1,0.5,0.3,526
6,3,50000,0.1,0.5,0.3,248
6,3,50000,0.1,0.5,0.3,224
6,3,50000,0.1,0.5,0.3,541
6,3,50000,0.1,0.5,0.3,489
6,3,50000,0.1,0.5,0.3,392
6,3,50000,0.1,0.5,0.3,315
6,3,50000,0.1,0.5,0.3,292
6,3,50000,0.1,0.5,0.3,348
6,3,50000,0.1,0.5,0.3,322
6,3,50000,0.1,0.5,0.3,537
6,3,50000,0.1,0.5,0.3,489
6,3,50000,0.1,0.5,0.3,312
6,3,50000,0.1,0.5,0.3,490
6,3,50000,0.1,0.5,0.3,647
6,3,50000,0.1,0.5,0.3,374
6,3,50000,0.1,0.5,0.3,241
6,3,50000,0.1,0.5,0.3,540
6,3,50000,0.1,0.5,0.3,111
6,3,50000,0.1,0.5,0.3,285
6,3,50000,0.1,0.5,0.3,249
6,3,50000,0.1,0.5,0.3,354
6,3,50000,0.1,0.5,0.3,365
6,3,50000,0.1,0.5,0.3,331
6,3,50000,0.1,0.5,0.3,271
6,3,50000,0.1,0.5,0.3,294
6,3,50000,0.1,0.5,0.3,488
6,3,50000,0.1,0.5,0.3,348
6,3,50000,0.1,0.5,0.3,370
6,3,50000,0.1,0.5,0.3,201
6,3,50000,0.1,0.5,0.3,127
6,3,50000,0.1,0.5,0.3,287
6,3,50000,0.1,0.5,0.3,542
6,3,50000,0.1,0.5,0.3,677
6,3,50000,0.1,0.5,0.3,145
6,3,50000,0.1,0.5,0.3,369
6,3,50000,0.1,0.5,0.3,353
6,3,50000,0.1,0.5,0.3,685
6,3,50000,0.1,0.5,0.3,588
6,3,50000,0.1,0.5,0.3,499
6,3,50000,0.1,0.5,0.3,399
6,3,50000,0.1,0.5,0.3,469
6,3,50000,0.1,0.5,0.3,481
6,3,50000,0.1,0.5,0.3,503
6,3,50000,0.1,0.5,0.3,414
6,3,50000,0.1,0.5,0.3,566
6,3,50000,0.1,0.5,0.3,164
6,3,50000,0.1,0.5,0.3,289
6,3,50000,0.1,0.5,0.3,193
6,3,50000,0.1,0.5,0.3,149
6,3,50000,0.1,0.5,0.3,261
6,3,50000,0.1,0.5,0.3,517
6,3,50000,0.1,0.5,0.3,605
6,3,50000,0.1,0.5,0.3,81
6,3,50000,0.1,0.5,0.3,558
6,3,50000,0.1,0.5,0.3,543
6,3,50000,0.1,0.5,0.3,327
6,3,50000,0.1,0.5,0.3,637
6,3,50000,0.1,0.5,0.3,522
6,3,50000,0.1,0.5,0.3,699
6,3,50000,0.1,0.5,0.3,274
6,3,50000,0.1,0.5,0.3,227
6,3,50000,0.1,0.5,0.3,156
6,3,50000,0.1,0.5,0.3,451
6,3,50000,0.1,0.5,0.32,231
6,3,50000,0.1,0.5,0.32,314
6,3,50000,0.1,0.5,0.32,464
6,3,50000,0.1,0.5,0.32,241
6,3,50000,0.1,0.5,0.32,260
6,3,50000,0.1,0.5,0.32,168
6,3,50000,0.1,0.5,0.32,335
6,3,50000,0.1,0.5,0.32,579
6,3,50000,0.1,0.5,0.32,629
6,3,50000,0.1,0.5,0.32,424
6,3,50000,0.1,0.5,0.32,274
6,3,50000,0.1,0.5,0.32,352
6,3,50000,0.1,0.5,0.32,398
6,3,50000,0.1,0.5,0.32,279
6,3,50000,0.1,0.5,0.32,695
6,3,50000,0.1,0.5,0.32,326
6,3,50000,0.1,0.5,0.32,313
6,3,50000,0.1,0.5,0.32,192
6,3,50000,0.1,0.5,0.32,472
6,3,50000,0.1,0.5,0.32,474
6,3,50000,0.1,0.5,0.32,301
6,3,50000,0.1,0.5,0.32,402
6,3,50000,0.1,0.5,0.32,318
6,3,50000,0.1,0.5,0.32,233
6,3,50000,0.1,0.5,0.32,303
6,3,50000,0.1,0.5,0.32,531
6,3,50000,0.1,0.5,0.32,294
6,3,50000,0.1,0.5,0.32,347
6,3,50000,0.1,0.5,0.32,213
6,3,50000,0.1,0.5,0.32,519
6,3,50000,0.1,0.5,0.32,576
6,3,50000,0.1,0.5,0.32,365
6,3,50000,0.1,0.5,0.32,112
6,3,50000,0.1,0.5,0.32,465
6,3,50000,0.1,0.5,0.32,630
6,3,50000,0.1,0.5,0.32,184
6,3,50000,0.1,0.5,0.32,251
6,3,50000,0.1,0.5,0.32,509
6,3,50000,0.1,0.5,0.32,763
6,3,50000,0.1,0.5,0.32,488
6,3,50000,0.1,0.5,0.32,361
6,3,50000,0.1,0.5,0.32,606
6,3,50000,0.1,0.5,0.32,264
6,3,50000,0.1,0.5,0.32,818
6,3,50000,0.1,0.5,0.32,475
6,3,50000,0.1,0.5,0.32,495
6,3,50000,0.1,0.5,0.32,474
6,3,50000,0.1,0.5,0.32,336
6,3,50000,0.1,0.5,0.32,624
6,3,50000,0.1,0.5,0.32,493
6,3,50000,0.1,0.5,0.32,791
6,3,50000,0.1,0.5,0.32,277
6,3,50000,0.1,0.5,0.32,436
6,3,50000,0.1,0.5,0.32,728
6,3,50000,0.1,0.5,0.32,552
6,3,50000,0.1,0.5,0.32,361
6,3,50000,0.1,0.5,0.32,451
6,3,50000,0.1,0.5,0.32,267
6,3,50000,0.1,0.5,0.32,308
6,3,50000,0.1,0.5,0.32,120
6,3,50000,0.1,0.5,0.32,250
6,3,50000,0.1,0.5,0.32,771
6,3,50000,0.1,0.5,0.32,370
6,3,50000,0.1,0.5,0.32,394
6,3,50000,0.1,0.5,0.32,431
6,3,50000,0.1,0.5,0.32,136
6,3,50000,0.1,0.5,0.32,233
6,3,50000,0.1,0.5,0.32,605
6,3,50000,0.1,0.5,0.32,226
6,3,50000,0.1,0.5,0.32,626
6,3,50000,0.1,0.5,0.32,466
6,3,50000,0.1,0.5,0.32,389
6,3,50000,0.1,0.5,0.32,172
6,3,50000,0.1,0.5,0.32,84
6,3,50000,0.1,0.5,0.32,390
6,3,50000,0.1,0.5,0.32,505
6,3,50000,0.1,0.5,0.32,426
6,3,50000,0.1,0.5,0.32,605
6,3,50000,0.1,0.5,0.32,785
6,3,50000,0.1,0.5,0.32,433
6,3,50000,0.1,0.5,0.32,197
6,3,50000,0.1,0.5,0.32,345
6,3,50000,0.1,0.5,0.32,530
6,3,50000,0.1,0.5,0.32,203
6,3,50000,0.1,0.5,0.32,639
6,3,50000,0.1,0.5,0.32,422
6,3,50000,0.1,0.5,0.32,241
6,3,50000,0.1,0.5,0.32,402
6,3,50000,0.1,0.5,0.32,530
6,3,50000,0.1,0.5,0.32,659
6,3,50000,0.1,0.5,0.32,219
6,3,50000,0.1,0.5,0.32,577
6,3,50000,0.1,0.5,0.32,297
6,3,50000,0.1,0.5,0.32,416
6,3,50000,0.1,0.5,0.32,633
6,3,50000,0.1,0.5,0.32,380
6,3,50000,0.1,0.5,0.32,653
6,3,50000,0.1,0.5,0.32,192
6,3,50000,0.1,0.5,0.32,721
6,3,50000,0.1,0.5,0.32,229
6,3,50000,0.1,0.5,0.34,385
6,3,50000,0.1,0.5,0.34,500
6,3,50000,0.1,0.5,0.34,424
6,3,50000,0.1,0.5,0.34,506
6,3,50000,0.1,0.5,0.34,304
6,3,50000,0.1,0.5,0.34,443
6,3,50000,0.1,0.5,0.34,275
6,3,50000,0.1,0.5,0.34,282
6,3,50000,0.1,0.5,0.34,528
6,3,50000,0.1,0.5,0.34,399
6,3,50000,0.1,0.5,0.34,252
6,3,50000,0.1,0.5,0.34,381
6,3,50000,0.1,0.5,0.34,400
6,3,50000,0.1,0.5,0.34,576
6,3,50000,0.1,0.5,0.34,669
6,3,50000,0.1,0.5,0.34,420
6,3,50000,0.1,0.5,0.34,314
6,3,50000,0.1,0.5,0.34,443
6,3,50000,0.1,0.5,0.34,366
6,3,50000,0.1,0.5,0.34,168
6,3,50000,0.1,0.5,0.34,726
6,3,50000,0.1,0.5,0.34,603
6,3,50000,0.1,0.5,0.34,187
6,3,50000,0.1,0.5,0.34,358
6,3,50000,0.1,0.5,0.34,531
6,3,50000,0.1,0.5,0.34,294
6,3,50000,0.1,0.5,0.34,512
6,3,50000,0.1,0.5,0.34,205
6,3,50000,0.1,0.5,0.34,444
6,3,50000,0.1,0.5,0.34,426
6,3,50000,0.1,0.5,0.34,380
6,3,50000,0.1,0.5,0.34,344
6,3,50000,0.1,0.5,0.34,441
6,3,50000,0.1,0.5,0.34,476
6,3,50000,0.1,0.5,0.34,482
6,3,50000,0.1,0.5,0.34,712
6,3,50000,0.1,0.5,0.34,236
6,3,50000,0.1,0.5,0.34,287
6,3,50000,0.1,0.5,0.34,496
6,3,50000,0.1,0.5,0.34,335
6,3,50000,0.1,0.5,0.34,398
6,3,50000,0.1,0.5,0.34,219
6,3,50000,0.1,0.5,0.34,588
6,3,50000,0.1,0.5,0.34,583
6,3,50000,0.1,0.5,0.34,475
6,3,50000,0.1,0.5,0.34,152
6,3,50000,0.1,0.5,0.34,118
6,3,50000,0.1,0.5,0.34,358
6,3,50000,0.1,0.5,0.34,617
6,3,50000,0.1,0.5,0.34,795
6,3,50000,0.1,0.5,0.34,396
6,3,50000,0.1,0.5,0.34,695
6,3,50000,0.1,0.5,0.34,425
6,3,50000,0.1,0.5,0.34,397
6,3,50000,0.1,0.5,0.34,469
6,3,50000,0.1,0.5,0.34,460
6,3,50000,0.1,0.5,0.34,395
6,3,50000,0.1,0.5,0.34,289
6,3,50000,0.1,0.5,0.34,484
6,3,50000,0.1,0.5,0.34,352
6,3,50000,0.1,0.5,0.34,805
6,3,50000,0.1,0.5,0.34,359
6,3,50000,0.1,0.5,0.34,403
6,3,50000,0.1,0.5,0.34,493
6,3,50000,0.1,0.5,0.34,300
6,3,50000,0.1,0.5,0.34,206
6,3,50000,0.1,0.5,0.34,464
6,3,50000,0.1,0.5,0.34,146
6,3,50000,0.1,0.5,0.34,375
6,3,50000,0.1,0.5,0.34,878
6,3,50000,0.1,0.5,0.34,291
6,3,50000,0.1,0.5,0.34,426
6,3,50000,0.1,0.5,0.34,492
6,3,50000,0.1,0.5,0.34,443
6,3,50000,0.1,0.5,0.34,271
6,3,50000,0.1,0.5,0.34,150
6,3,50000,0.1,0.5,0.34,291
6,3,50000,0.1,0.5,0.34,595
6,3,50000,0.1,0.5,0.34,665
6,3,50000,0.1,0.5,0.34,550
6,3,50000,0.1,0.5,0.34,527
6,3,50000,0.1,0.5,0.34,268
6,3,50000,0.1,0.5,0.34,87
6,3,50000,0.1,0.5,0.34,189
6,3,50000,0.1,0.5,0.34,359
6,3,50000,0.1,0.5,0.34,516
6,3,50000,0.1,0.5,0.34,631
6,3,50000,0.1,0.5,0.34,590
6,3,50000,0.1,0.5,0.34,415
6,3,50000,0.1,0.5,0.34,599
6,3,50000,0.1,0.5,0.34,126
6,3,50000,0.1,0.5,0.34,187
6,3,50000,0.1,0.5,0.34,280
6,3,50000,0.1,0.5,0.34,61
6,3,50000,0.1,0.5,0.34,209
6,3,50000,0.1,0.5,0.34,433
6,3,50000,0.1,0.5,0.34,159
6,3,50000,0.1,0.5,0.34,204
6,3,50000,0.1,0.5,0.34,396
6,3,50000,0.1,0.5,0.34,476
6,3,50000,0.1,0.5,0.36,665
6,3,50000,0.1,0.5,0.36,296
6,3,50000,0.1,0.5,0.36,446
6,3,50000,0.1,0.5,0.36,276
6,3,50000,0.1,0.5,0.36,461
6,3,50000,0.1,0.5,0.36,637
6,3,50000,0.1,0.5,0.36,179
6,3,50000,0.1,0.5,0.36,391
6,3,50000,0.1,0.5,0.36,328
6,3,50000,0.1,0.5,0.36,408
6,3,50000,0.1,0.5,0.36,309
6,3,50000,0.1,0.5,0.36,564
6,3,50000,0.1,0.5,0.36,394
6,3,50000,0.1,0.5,0.36,307
6,3,50000,0.1,0.5,0.36,313
6,3,50000,0.1,0.5,0.36,247
6,3,50000,0.1,0.5,0.36,173
6,3,50000,0.1,0.5,0.36,674
6,3,50000,0.1,0.5,0.36,121
6,3,50000,0.1,0.5,0.36,618
6,3,50000,0.1,0.5,0.36,614
6,3,50000,0.1,0.5,0.36,576
6,3,50000,0.1,0.5,0.36,246
6,3,50000,0.1,0.5,0.36,772
6,3,50000,0.1,0.5,0.36,648
6,3,50000,0.1,0.5,0.36,431
6,3,50000,0.1,0.5,0.36,632
6,3,50000,0.1,0.5,0.36,395
6,3,50000,0.1,0.5,0.36,243
6,3,50000,0.1,0.5,0.36,149
6,3,50000,0.1,0.5,0.36,612
6,3,50000,0.1,0.5,0.36,745
6,3,50000,0.1,0.5,0.36,815
6,3,50000,0.1,0.5,0.36,596
6,3,50000,0.1,0.5,0.36,681
6,3,50000,0.1,0.5,0.36,475
6,3,50000,0.1,0.5,0.36,554
6,3,50000,0.1,0.5,0.36,377
6,3,50000,0.1,0.5,0.36,434
6,3,50000,0.1,0.5,0.36,519
6,3,50000,0.1,0.5,0.36,722
6,3,50000,0.1,0.5,0.36,572
6,3,50000,0.1,0.5,0.36,364
6,3,50000,0.1,0.5,0.36,228
6,3,50000,0.1,0.5,0.36,180
6,3,50000,0.1,0.5,0.36,323
6,3,50000,0.1,0.5,0.36,364
6,3,50000,0.1,0.5,0.36,276
6,3,50000,0.1,0.5,0.36,273
6,3,50000,0.1,0.5,0.36,573
6,3,50000,0.1,0.5,0.36,684
6,3,50000,0.1,0.5,0.36,673
6,3,50000,0.1,0.5,0.36,657
6,3,50000,0.1,0.5,0.36,321
6,3,50000,0.1,0.5,0.36,118
6,3,50000,0.1,0.5,0.36,411
6,3,50000,0.1,0.5,0.36,465
6,3,50000,0.1,0.5,0.36,376
6,3,50000,0.1,0.5,0.36,848
6,3,50000,0.1,0.5,0.36,162
6,3,50000,0.1,0.5,0.36,552
6,3,50000,0.1,0.5,0.36,360
6,3,50000,0.1,0.5,0.36,203
6,3,50000,0.1,0.5,0.36,808
6,3,50000,0.1,0.5,0.36,310
6,3,50000,0.1,0.5,0.36,425
6,3,50000,0.1,0.5,0.36,713
6,3,50000,0.1,0.5,0.36,348
6,3,50000,0.1,0.5,0.36,565
6,3,50000,0.1,0.5,0.36,399
6,3,50000,0.1,0.5,0.36,280
6,3,50000,0.1,0.5,0.36,398
6,3,50000,0.1,0.5,0.36,356
6,3,50000,0.1,0.5,0.36,576
6,3,50000,0.1,0.5,0.36,296
6,3,50000,0.1,0.5,0.36,525
6,3,50000,0.1,0.5,0.36,552
6,3,50000,0.1,0.5,0.36,675
6,3,50000,0.1,0.5,0.36,267
6,3,50000,0.1,0.5,0.36,183
6,3,50000,0.1,0.5,0.36,365
6,3,50000,0.1,0.5,0.36,436
6,3,50000,0.1,0.5,0.36,551
6,3,50000,0.1,0.5,0.36,662
6,3,50000,0.1,0.5,0.36,346
6,3,50000,0.1,0.5,0.36,297
6,3,50000,0.1,0.5,0.36,532
6,3,50000,0.1,0.5,0.36,257
6,3,50000,0.1,0.5,0.36,212
6,3,50000,0.1,0.5,0.36,663
6,3,50000,0.1,0.5,0.36,568
6,3,50000,0.1,0.5,0.36,396
6,3,50000,0.1,0.5,0.36,545
6,3,50000,0.1,0.5,0.36,355
6,3,50000,0.1,0.5,0.36,249
6,3,50000,0.1,0.5,0.36,174
6,3,50000,0.1,0.5,0.36,296
6,3,50000,0.1,0.5,0.36,126
6,3,50000,0.1,0.5,0.36,584
6,3,50000,0.1,0.5,0.36,199
6,3,50000,0.1,0.5,0.38,202
6,3,50000,0.1,0.5,0.38,522
6,3,50000,0.1,0.5,0.38,531
6,3,50000,0.1,0.5,0.38,656
6,3,50000,0.1,0.5,0.38,597
6,3,50000,0.1,0.5,0.38,629
6,3,50000,0.1,0.5,0.38,707
6,3,50000,0.1,0.5,0.38,340
6,3,50000,0.1,0.5,0.38,389
6,3,50000,0.1,0.5,0.38,279
6,3,50000,0.1,0.5,0.38,336
6,3,50000,0.1,0.5,0.38,865
6,3,50000,0.1,0.5,0.38,571
6,3,50000,0.1,0.5,0.38,275
6,3,50000,0.1,0.5,0.38,749
6,3,50000,0.1,0.5,0.38,663
6,3,50000,0.1,0.5,0.38,908
6,3,50000,0.1,0.5,0.38,539
6,3,50000,0.1,0.5,0.38,439
6,3,50000,0.1,0.5,0.38,657
6,3,50000,0.1,0.5,0.38,603
6,3,50000,0.1,0.5,0.38,331
6,3,50000,0.1,0.5,0.38,167
6,3,50000,0.1,0.5,0.38,642
6,3,50000,0.1,0.5,0.38,554
6,3,50000,0.1,0.5,0.38,685
6,3,50000,0.1,0.5,0.38,801
6,3,50000,0.1,0.5,0.38,1110
6,3,50000,0.1,0.5,0.38,463
6,3,50000,0.1,0.5,0.38,507
6,3,50000,0.1,0.5,0.38,546
6,3,50000,0.1,0.5,0.38,377
6,3,50000,0.1,0.5,0.38,453
6,3,50000,0.1,0.5,0.38,690
6,3,50000,0.1,0.5,0.38,288
6,3,50000,0.1,0.5,0.38,354
6,3,50000,0.1,0.5,0.38,213
6,3,50000,0.1,0.5,0.38,485
6,3,50000,0.1,0.5,0.38,136
6,3,50000,0.1,0.5,0.38,278
6,3,50000,0.1,0.5,0.38,473
6,3,50000,0.1,0.5,0.38,153
6,3,50000,0.1,0.5,0.38,351
6,3,50000,0.1,0.5,0.38,266
6,3,50000,0.1,0.5,0.38,493
6,3,50000,0.1,0.5,0.38,408
6,3,50000,0.1,0.5,0.38,196
6,3,50000,0.1,0.5,0.38,196
6,3,50000,0.1,0.5,0.38,580
6,3,50000,0.1,0.5,0.38,403
6,3,50000,0.1,0.5,0.38,264
6,3,50000,0.1,0.5,0.38,440
6,3,50000,0.1,0.5,0.38,402
6,3,50000,0.1,0.5,0.38,463
6,3,50000,0.1,0.5,0.38,188
6,3,50000,0.1,0.5,0.38,483
6,3,50000,0.1,0.5,0.38,188
6,3,50000,0.1,0.5,0.38,569
6,3,50000,0.1,0.5,0.38,160
6,3,50000,0.1,0.5,0.38,453
6,3,50000,0.1,0.5,0.38,482
6,3,50000,0.1,0.5,0.38,152
6,3,50000,0.1,0.5,0.38,477
6,3,50000,0.1,0.5,0.38,435
6,3,50000,0.1,0.5,0.38,127
6,3,50000,0.1,0.5,0.38,249
6,3,50000,0.1,0.5,0.38,518
6,3,50000,0.1,0.5,0.38,314
6,3,50000,0.1,0.5,0.38,860
6,3,50000,0.1,0.5,0.38,531
6,3,50000,0.1,0.5,0.38,706
6,3,50000,0.1,0.5,0.38,273
6,3,50000,0.1,0.5,0.38,464
6,3,50000,0.1,0.5,0.38,288
6,3,50000,0.1,0.5,0.38,241
6,3,50000,0.1,0.5,0.38,225
6,3,50000,0.1,0.5,0.38,155
6,3,50000,0.1,0.5,0.38,705
6,3,50000,0.1,0.5,0.38,118
6,3,50000,0.1,0.5,0.38,369
6,3,50000,0.1,0.5,0.38,328
6,3,50000,0.1,0.5,0.38,153
6,3,50000,0.1,0.5,0.38,462
6,3,50000,0.1,0.5,0.38,263
6,3,50000,0.1,0.5,0.38,474
6,3,50000,0.1,0.5,0.38,236
6,3,50000,0.1,0.5,0.38,615
6,3,50000,0.1,0.5,0.38,256
6,3,50000,0.1,0.5,0.38,239
6,3,50000,0.1,0.5,0.38,215
6,3,50000,0.1,0.5,0.38,428
6,3,50000,0.1,0.5,0.38,811
6,3,50000,0.1,0.5,0.38,305
6,3,50000,0.1,0.5,0.38,436
6,3,50000,0.1,0.5,0.38,476
6,3,50000,0.1,0.5,0.38,511
6,3,50000,0.1,0.5,0.38,492
6,3,50000,0.1,0.5,0.38,316
6,3,50000,0.1,0.5,0.38,225
6,3,50000,0.1,0.5,0.38,399
6,3,50000,0.1,0.5,0.4,548
6,3,50000,0.1,0.5,0.4,650
6,3,50000,0.1,0.5,0.4,262
6,3,50000,0.1,0.5,0.4,954
6,3,50000,0.1,0.5,0.4,664
6,3,50000,0.1,0.5,0.4,333
6,3,50000,0.1,0.5,0.4,209
6,3,50000,0.1,0.5,0.4,309
6,3,50000,0.1,0.5,0.4,370
6,3,50000,0.1,0.5,0.4,373
6,3,50000,0.1,0.5,0.4,216
6,3,50000,0.1,0.5,0.4,292
6,3,50000,0.1,0.5,0.4,122
6,3,50000,0.1,0.5,0.4,188
6,3,50000,0.1,0.5,0.4,843
6,3,50000,0.1,0.5,0.4,671
6,3,50000,0.1,0.5,0.4,138
6,3,50000,0.1,0.5,0.4,347
6,3,50000,0.1,0.5,0.4,809
6,3,50000,0.1,0.5,0.4,403
6,3,50000,0.1,0.5,0.4,345
6,3,50000,0.1,0.5,0.4,590
6,3,50000,0.1,0.5,0.4,587
6,3,50000,0.1,0.5,0.4,449
6,3,50000,0.1,0.5,0.4,544
6,3,50000,0.1,0.5,0.4,95
6,3,50000,0.1,0.5,0.4,448
6,3,50000,0.1,0.5,0.4,645
6,3,50000,0.1,0.5,0.4,679
6,3,50000,0.1,0.5,0.4,601
6,3,50000,0.1,0.5,0.4,616
6,3,50000,0.1,0.5,0.4,546
6,3,50000,0.1,0.5,0.4,704
6,3,50000,0.1,0.5,0.4,193
6,3,50000,0.1,0.5,0.4,344
6,3,50000,0.1,0.5,0.4,572
6,3,50000,0.1,0.5,0.4,510
6,3,50000,0.1,0.5,0.4,528
6,3,50000,0.1,0.5,0.4,328
6,3,50000,0.1,0.5,0.4,444
6,3,50000,0.1,0.5,0.4,484
6,3,50000,0.1,0.5,0.4,674
6,3,50000,0.1,0.5,0.4,958
6,3,50000,0.1,0.5,0.4,480
6,3,50000,0.1,0.5,0.4,240
6,3,50000,0.1,0.5,0.4,797
6,3,50000,0.1,0.5,0.4,232
6,3,50000,0.1,0.5,0.4,315
6,3,50000,0.1,0.5,0.4,732
6,3,50000,0.1,0.5,0.4,551
6,3,50000,0.1,0.5,0.4,261
6,3,50000,0.1,0.5,0.4,208
6,3,50000,0.1,0.5,0.4,581
6,3,50000,0.1,0.5,0.4,678
6,3,50000,0.1,0.5,0.4,538
6,3,50000,0.1,0.5,0.4,297
6,3,50000,0.1,0.5,0.4,444
6,3,50000,0.1,0.5,0.4,258
6,3,50000,0.1,0.5,0.4,504
6,3,50000,0.1,0.5,0.4,520
6,3,50000,0.1,0.5,0.4,272
6,3,50000,0.1,0.5,0.4,587
6,3,50000,0.1,0.5,0.4,504
6,3,50000,0.1,0.5,0.4,533
6,3,50000,0.1,0.5,0.4,442
6,3,50000,0.1,0.5,0.4,742
6,3,50000,0.1,0.5,0.4,190
6,3,50000,0.1,0.5,0.4,438
6,3,50000,0.1,0.5,0.4,603
6,3,50000,0.1,0.5,0.4,698
6,3,50000,0.1,0.5,0.4,571
6,3,50000,0.1,0.5,0.4,255
6,3,50000,0.1,0.5,0.4,765
6,3,50000,0.1,0.5,0.4,491
6,3,50000,0.1,0.5,0.4,398
6,3,50000,0.1,0.5,0.4,734
6,3,50000,0.1,0.5,0.4,345
6,3,50000,0.1,0.5,0.4,588
6,3,50000,0.1,0.5,0.4,634
6,3,50000,0.1,0.5,0.4,494
6,3,50000,0.1,0.5,0.4,642
