q0,q1,q2,mean_cost,std
0.5,0.86,0.78,445.33,180.81
0.5,0.86,0.8,426.74,173.77
0.5,0.86,0.82,408.18,181.33
0.5,0.86,0.84,370.6,154.79
0.5,0.86,0.86,363.75,168.46
0.5,0.86,0.88,365.04,164.4
0.5,0.86,0.9,355.48,140.69
0.5,0.86,0.92,349.21,147.36
0.5,0.86,0.94,291.45,135.97
0.5,0.86,0.96,292.53,119.07
0.5,0.86,0.98,261.89,128.02
0.5,0.88,0.02,256.46,123.99
0.5,0.88,0.04,277.07,116.1
0.5,0.88,0.06,275.23,128.73
0.5,0.88,0.08,330.63,149.72
0.5,0.88,0.1,333.12,147.49
0.5,0.88,0.12,336.14,153.91
0.5,0.88,0.14,363.24,164.38
0.5,0.88,0.16,391.07,181.54
0.5,0.88,0.18,402.09,179.61
0.5,0.88,0.2,368.71,171.47
0.5,0.88,0.22,379.94,155.86
0.5,0.88,0.24,437.7,183.27
0.5,0.88,0.26,441.66,190.24
0.5,0.88,0.28,440.32,217.16
0.5,0.88,0.3,433.38,151.11
0.5,0.88,0.32,437.9,190.42
0.5,0.88,0.34,447.38,191.89
0.5,0.88,0.36,444.72,184.07
0.5,0.88,0.38,428.06,217.1
0.5,0.88,0.4,470.34,208.88
0.5,0.88,0.42,464.81,213.48
0.5,0.88,0.44,441.97,194.54
0.5,0.88,0.46,446.94,195.3
0.5,0.88,0.48,426.38,167.04
0.5,0.88,0.5,468.37,192.48
0.5,0.88,0.52,466.98,201.36
0.5,0.88,0.54,446.41,199.33
0.5,0.88,0.56,412.9,188.54
0.5,0.88,0.58,439.22,187.92
0.5,0.88,0.6,471.38,201.36
0.5,0.88,0.62,446.86,209.75
0.5,0.88,0.64,442.3,190.29
0.5,0.88,0.66,431.58,204.96
0.5,0.88,0.68,438.99,190.17
0.5,0.88,0.7,441.32,186.4
0.5,0.88,0.72,427.89,206.92
0.5,0.88,0.74,408.1,188.45
0.5,0.88,0.76,420.21,184.89
0.5,0.88,0.78,429.47,184.31
0.5,0.88,0.8,386.58,151.34
0.5,0.88,0.82,416.31,196.0
0.5,0.88,0.84,377.61,152.28
0.5,0.88,0.86,354.17,161.03
0.5,0.88,0.88,360.29,155.66
0.5,0.88,0.9,341.93,162.48
0.5,0.88,0.92,331.3,152.92
0.5,0.88,0.94,306.76,160.9
0.5,0.88,0.96,284.08,118.48
0.5,0.88,0.98,241.28,116.12
0.5,0.9,0.02,240.58,104.5
0.5,0.9,0.04,280.69,135.8
0.5,0.9,0.06,296.19,126.94
0.5,0.9,0.08,298.61,144.97
0.5,0.9,0.1,330.27,155.09
0.5,0.9,0.12,375.72,170.23
0.5,0.9,0.14,360.66,142.34
0.5,0.9,0.16,357.7,156.31
0.5,0.9,0.18,351.66,152.03
0.5,0.9,0.2,382.71,141.65
0.5,0.9,0.22,370.26,178.6
0.5,0.9,0.24,397.48,152.97
0.5,0.9,0.26,409.55,186.44
0.5,0.9,0.28,408.63,180.91
0.5,0.9,0.3,413.66,204.36
0.5,0.9,0.32,435.26,200.07
0.5,0.9,0.34,401.84,196.87
0.5,0.9,0.36,426.23,195.32
0.5,0.9,0.38,422.99,178.36
0.5,0.9,0.4,416.72,168.55
0.5,0.9,0.42,467.2,231.74
0.5,0.9,0.44,413.37,205.19
0.5,0.9,0.46,408.97,190.11
0.5,0.9,0.48,439.48,185.04
0.5,0.9,0.5,464.05,179.36
0.5,0.9,0.52,401.02,157.34
0.5,0.9,0.54,432.5,204.03
0.5,0.9,0.56,440.7,183.88
0.5,0.9,0.58,428.08,181.4
0.5,0.9,0.6,416.25,195.0
0.5,0.9,0.62,384.68,165.33
0.5,0.9,0.64,425.68,196.28
0.5,0.9,0.66,426.0,186.58
0.5,0.9,0.68,402.6,182.37
0.5,0.9,0.7,438.03,170.88
0.5,0.9,0.72,432.0,191.07
0.5,0.9,0.74,416.52,198.23
0.5,0.9,0.76,400.91,187.1
0.5,0.9,0.78,351.92,180.2
0.5,0.9,0.8,417.41,172.89
0.5,0.9,0.82,354.98,168.29
0.5,0.9,0.84,357.78,157.12
0.5,0.9,0.86,377.08,163.48
0.5,0.9,0.88,328.27,141.88
0.5,0.9,0.9,319.61,153.51
0.5,0.9,0.92,318.63,126.09
0.5,0.9,0.94,295.88,124.08
0.5,0.9,0.96,272.19,135.9
0.5,0.9,0.98,255.01,116.74
0.5,0.92,0.02,227.4,103.32
0.5,0.92,0.04,239.14,121.85
0.5,0.92,0.06,289.89,133.13
0.5,0.92,0.08,320.4,143.66
0.5,0.92,0.1,332.84,141.96
0.5,0.92,0.12,351.73,169.86
0.5,0.92,0.14,344.61,170.7
0.5,0.92,0.16,366.57,184.86
0.5,0.92,0.18,350.17,159.64
0.5,0.92,0.2,354.08,153.07
0.5,0.92,0.22,384.33,157.24
0.5,0.92,0.24,369.88,158.82
0.5,0.92,0.26,367.46,166.19
0.5,0.92,0.28,390.42,184.22
0.5,0.92,0.3,414.92,164.89
0.5,0.92,0.32,389.69,164.62
0.5,0.92,0.34,377.39,135.26
0.5,0.92,0.36,414.69,166.35
0.5,0.92,0.38,414.69,201.1
0.5,0.92,0.4,403.08,174.18
0.5,0.92,0.42,417.56,200.94
0.5,0.92,0.44,386.65,177.63
0.5,0.92,0.46,433.53,191.19
0.5,0.92,0.48,432.7,212.17
0.5,0.92,0.5,424.79,180.88
0.5,0.92,0.52,414.52,200.58
0.5,0.92,0.54,395.77,186.9
0.5,0.92,0.56,387.43,173.49
0.5,0.92,0.58,421.5,197.61
0.5,0.92,0.6,416.4,186.83
0.5,0.92,0.62,389.63,166.29
0.5,0.92,0.64,378.73,194.46
0.5,0.92,0.66,399.94,175.12
0.5,0.92,0.68,407.74,184.31
0.5,0.92,0.7,440.73,178.76
0.5,0.92,0.72,386.71,154.59
0.5,0.92,0.74,389.17,167.98
0.5,0.92,0.76,366.67,169.53
0.5,0.92,0.78,376.12,183.78
0.5,0.92,0.8,378.94,165.28
0.5,0.92,0.82,343.29,153.3
0.5,0.92,0.84,368.66,153.72
0.5,0.92,0.86,343.35,144.09
0.5,0.92,0.88,318.98,152.98
0.5,0.92,0.9,312.27,148.05
0.5,0.92,0.92,309.83,131.42
0.5,0.92,0.94,284.89,134.42
0.5,0.92,0.96,244.99,112.03
0.5,0.92,0.98,234.04,123.72
0.5,0.94,0.02,221.32,110.3
0.5,0.94,0.04,231.32,105.07
0.5,0.94,0.06,263.34,117.33
0.5,0.94,0.08,301.62,128.52
0.5,0.94,0.1,299.17,126.43
0.5,0.94,0.12,313.23,125.61
0.5,0.94,0.14,337.32,137.0
0.5,0.94,0.16,344.48,144.04
0.5,0.94,0.18,338.03,158.19
0.5,0.94,0.2,337.84,159.41
0.5,0.94,0.22,345.64,143.47
0.5,0.94,0.24,345.75,149.11
0.5,0.94,0.26,345.89,137.74
0.5,0.94,0.28,391.89,164.02
0.5,0.94,0.3,395.63,184.05
0.5,0.94,0.32,363.26,176.13
0.5,0.94,0.34,370.02,188.51
0.5,0.94,0.36,422.54,162.04
0.5,0.94,0.38,358.04,160.11
0.5,0.94,0.4,383.1,165.26
0.5,0.94,0.42,363.84,172.94
0.5,0.94,0.44,404.67,155.02
0.5,0.94,0.46,360.71,169.02
0.5,0.94,0.48,383.88,173.31
0.5,0.94,0.5,414.7,184.23
0.5,0.94,0.52,377.42,177.4
0.5,0.94,0.54,387.74,166.71
0.5,0.94,0.56,391.14,176.4
0.5,0.94,0.58,396.01,163.01
0.5,0.94,0.6,415.42,182.73
0.5,0.94,0.62,347.12,155.19
0.5,0.94,0.64,359.7,150.27
0.5,0.94,0.66,392.27,189.44
0.5,0.94,0.68,371.75,156.66
0.5,0.94,0.7,386.14,190.04
0.5,0.94,0.72,360.71,169.79
0.5,0.94,0.74,360.3,140.88
0.5,0.94,0.76,364.49,158.55
0.5,0.94,0.78,369.96,165.33
0.5,0.94,0.8,346.83,141.59
0.5,0.94,0.82,327.83,145.91
0.5,0.94,0.84,331.41,157.5
0.5,0.94,0.86,335.47,149.45
0.5,0.94,0.88,294.47,136.16
0.5,0.94,0.9,281.36,136.92
0.5,0.94,0.92,292.29,125.93
0.5,0.94,0.94,267.36,123.14
0.5,0.94,0.96,261.9,112.41
0.5,0.94,0.98,203.31,110.05
0.5,0.96,0.02,191.76,101.09
0.5,0.96,0.04,235.01,107.6
0.5,0.96,0.06,242.24,104.94
0.5,0.96,0.08,266.37,125.36
0.5,0.96,0.1,272.96,120.41
0.5,0.96,0.12,292.56,140.54
0.5,0.96,0.14,281.18,139.97
0.5,0.96,0.16,287.94,153.83
0.5,0.96,0.18,303.36,129.12
0.5,0.96,0.2,324.38,159.62
0.5,0.96,0.22,297.05,145.78
0.5,0.96,0.24,337.58,152.86
0.5,0.96,0.26,336.63,149.98
0.5,0.96,0.28,344.73,165.11
0.5,0.96,0.3,349.58,148.54
0.5,0.96,0.32,336.05,150.89
0.5,0.96,0.34,357.1,152.99
0.5,0.96,0.36,330.1,146.79
0.5,0.96,0.38,357.5,158.4
0.5,0.96,0.4,371.22,163.89
0.5,0.96,0.42,358.35,149.51
0.5,0.96,0.44,352.5,159.45
0.5,0.96,0.46,345.55,161.9
0.5,0.96,0.48,344.58,150.94
0.5,0.96,0.5,346.51,159.9
0.5,0.96,0.52,371.22,167.42
0.5,0.96,0.54,347.4,165.03
0.5,0.96,0.56,362.89,163.97
0.5,0.96,0.58,369.39,162.02
0.5,0.96,0.6,372.37,160.47
0.5,0.96,0.62,342.61,160.36
0.5,0.96,0.64,343.98,154.87
0.5,0.96,0.66,354.07,166.06
0.5,0.96,0.68,345.07,168.38
0.5,0.96,0.7,340.11,166.22
0.5,0.96,0.72,330.27,150.1
0.5,0.96,0.74,347.16,143.4
0.5,0.96,0.76,296.26,136.84
0.5,0.96,0.78,322.18,124.87
0.5,0.96,0.8,331.61,142.84
0.5,0.96,0.82,315.1,121.5
0.5,0.96,0.84,297.17,124.02
0.5,0.96,0.86,301.69,132.05
0.5,0.96,0.88,298.2,131.43
0.5,0.96,0.9,274.1,124.37
0.5,0.96,0.92,235.92,115.2
0.5,0.96,0.94,241.76,113.48
0.5,0.96,0.96,233.29,109.06
0.5,0.96,0.98,214.62,103.5
0.5,0.98,0.02,183.57,87.69
0.5,0.98,0.04,204.66,103.38
0.5,0.98,0.06,213.4,100.44
0.5,0.98,0.08,230.81,102.49
0.5,0.98,0.1,241.06,131.37
0.5,0.98,0.12,244.93,107.87
0.5,0.98,0.14,249.47,129.14
0.5,0.98,0.16,252.04,127.64
0.5,0.98,0.18,257.64,140.19
0.5,0.98,0.2,274.12,143.72
0.5,0.98,0.22,272.98,143.83
0.5,0.98,0.24,268.42,129.44
0.5,0.98,0.26,318.47,132.32
0.5,0.98,0.28,296.87,144.32
0.5,0.98,0.3,296.59,137.26
0.5,0.98,0.32,289.41,138.71
0.5,0.98,0.34,315.96,139.63
0.5,0.98,0.36,294.85,130.78
0.5,0.98,0.38,303.22,146.23
0.5,0.98,0.4,306.1,146.56
0.5,0.98,0.42,300.85,144.54
0.5,0.98,0.44,312.79,149.65
0.5,0.98,0.46,319.17,137.84
0.5,0.98,0.48,294.17,141.26
0.5,0.98,0.5,293.24,143.22
0.5,0.98,0.52,298.96,148.69
0.5,0.98,0.54,323.78,156.58
0.5,0.98,0.56,316.6,138.18
0.5,0.98,0.58,341.88,150.14
0.5,0.98,0.6,311.22,147.03
0.5,0.98,0.62,299.06,142.9
0.5,0.98,0.64,308.87,145.62
0.5,0.98,0.66,316.69,153.45
0.5,0.98,0.68,270.22,123.48
0.5,0.98,0.7,304.01,137.88
0.5,0.98,0.72,309.39,137.29
0.5,0.98,0.74,292.61,130.13
0.5,0.98,0.76,329.98,158.83
0.5,0.98,0.78,277.24,137.95
0.5,0.98,0.8,264.58,119.99
0.5,0.98,0.82,288.8,142.96
0.5,0.98,0.84,277.33,134.24
0.5,0.98,0.86,262.35,120.77
0.5,0.98,0.88,237.23,139.08
0.5,0.98,0.9,243.19,104.56
0.5,0.98,0.92,221.41,115.45
0.5,0.98,0.94,203.11,113.4
0.5,0.98,0.96,203.67,96.64
0.5,0.98,0.98,170.08,80.01
